Sinobacteraceae,11,3,200,751,1320,675,186,136,126,420,1,142,80,3,34,54,65,0,130,60,94,14,27,39,42,39,53,34,42,21,33,20,58,15,17,25,24,104,184,637,73,45,24,148,284,7,100,479,480,359,91,62,39,64,77,79,92,2,5,91,142,2,4,0,1,0,0,353,510
Chitinophagaceae,0,0,1,1,3,1,91,0,2,3,0,6,2,0,1,0,1,0,2,5,3,1,0,4,1,0,6,3,0,0,13,0,0,0,2,0,0,5,9,26,19,14,12,154,19,0,197,1631,1764,1625,27,8,1,2,7,2,5,0,1,8,7,1,1,0,0,0,0,2039,1359
Bradyrhizobiaceae,1,0,4,31,55,3,2,1,7,5,0,13,1,0,0,0,11,0,7,2,9,2,5,2,4,1,0,9,4,5,27,34,2,0,0,0,1,1,30,337,13,4,59,88,155,1,197,1856,1906,1691,13,9,6,5,2,4,8,0,1,5,6,0,0,1,0,0,0,1054,1078
Methylobacteriaceae,3,0,275,178,533,41,79,18,13,14,0,6,7,0,3,5,3,0,18,230,105,6,72,28,10,5,2,15,5,21,17,133,11,8,29,6,7,26,24,1261,8,12,106,152,123,1,438,784,1166,818,30,10,2,12,17,7,29,0,0,6,6,0,0,0,1,0,0,326,913
Pseudonocardiaceae,8,0,9,55,110,33,63,10,11,28,1,5,5,0,0,5,9,0,4,12,2,1,32,51,0,1,0,9,10,5,40,15,0,1,0,4,0,2,10,67,3,2,21,24,98,0,145,1722,1812,1136,17,12,2,20,27,5,13,0,0,1,7,1,2,1,0,0,0,815,1576
Halomonadaceae,7,0,18,23,77,16,34,60,23,98,4,125,120,3,80,130,15,0,40,30,136,19,29,28,56,51,104,83,72,70,112,46,66,22,46,34,47,134,346,951,239,73,52,325,361,2,344,141,34,22,372,202,70,128,159,559,134,1,9,848,294,0,4,6,2,1,5,275,54
Caulobacteraceae,8,0,6,8,40,8,9,11,4,7,0,9,3,0,4,2,4,1,9,38,10,14,3,4,4,0,126,7,3,21,9,52,2,3,5,4,4,15,19,118,14,3,21,25,85,2,114,1175,2416,1851,274,55,2,7,18,4,10,0,0,4,19,0,1,1,0,0,0,463,767
Veillonellaceae,5,0,62,228,536,175,70,41,38,160,0,32,11,0,1,10,17,1,32,19,28,4,18,13,2,2,10,17,12,7,8,19,2,1,0,8,7,23,16,33,5,9,4,39,70,0,61,235,496,371,737,19,4,18,32,6,28,0,1,7,35,0,1,1,0,1,1,1055,2615
Aerococcaceae,0,0,6,7,41,14,10,23,6,12,1,19,11,0,5,6,7,1,10,32,28,16,24,20,6,1,1,16,32,21,18,95,1,2,8,11,1,32,30,212,19,20,10,21,99,0,19,305,109,392,75,16,7,78,252,94,4623,0,0,18,134,0,1,0,0,0,0,11,221
Heliobacteriaceae,106,2,307,259,2130,317,199,309,69,195,0,194,55,5,21,184,42,0,140,536,285,56,12,6,27,43,41,11,13,5,8,8,8,117,15,40,135,494,263,127,5,6,11,16,84,3,10,34,20,24,36,20,12,8,8,7,10,2,1,5,24,0,0,1,0,0,0,40,27
Thiotrichaceae,7,1,23,47,90,65,95,333,102,745,1,61,26,3,11,14,62,0,395,20,112,25,140,83,56,45,110,9,2,3,0,13,68,33,41,44,38,159,319,1308,104,50,59,233,170,2,16,56,32,22,351,92,35,95,214,200,120,4,5,311,192,0,1,0,0,0,1,17,28
Saprospiraceae,0,0,1,1,1,0,2,0,1,4,0,6,181,1,1,3,2,2,6,7,8,1,1,3,4,3,26,5,5,0,3,0,2,2,2,2,0,19,50,142,684,706,1160,3159,149,0,21,12,43,18,20,11,2,12,4,4,6,0,3,17,82,0,0,0,0,0,0,147,17
Mycobacteriaceae,0,0,0,31,2,0,6,5,6,2,0,4,0,0,0,10,2,0,4,6,10,0,1,4,2,2,3,3,11,6,31,52,2,1,1,1,0,4,1,218,2,0,98,147,50,2,267,1791,2531,759,4,11,0,3,12,2,15,0,0,0,1,0,0,0,0,0,0,272,244
Nocardiaceae,0,1,22,228,274,18,16,15,18,34,0,24,7,1,3,13,2,1,23,45,65,2,9,20,8,4,8,91,114,191,82,72,9,8,22,15,9,16,29,2130,30,14,148,146,284,1,44,435,541,206,47,24,4,43,38,12,30,1,1,16,13,0,0,0,1,0,0,309,393
Rhodospirillaceae,3,0,2,11,22,5,2,13,7,26,0,17,8,0,2,2,3,0,13,14,19,7,9,14,15,7,12,3,4,2,6,8,7,3,2,6,3,15,25,155,24,12,17,83,66,2,46,1504,1734,1195,33,28,2,12,23,15,21,0,2,14,28,1,0,1,0,0,1,601,421
Legionellaceae,13,1,14,38,100,45,59,79,43,78,1,56,13,3,17,20,6,1,22,32,58,19,19,16,12,18,20,11,10,2,4,12,12,7,13,7,13,65,40,721,265,80,54,158,323,1,24,564,1229,284,284,132,76,117,87,254,156,1,1,171,225,0,1,1,2,0,0,28,59
Bartonellaceae,0,1,12,127,123,4,5,15,37,7,0,14,3,0,1,2,0,0,9,92,353,5,15,14,4,10,120,2,0,1,1,126,6,5,7,22,2,5,87,1019,40,39,27,10,93,2,20,331,313,202,625,320,7,53,1066,144,371,0,3,6,12,0,0,0,0,0,0,19,39
Peptococcaceae,168,1,201,718,656,138,186,123,63,257,1,97,24,5,6,14,16,1,101,304,110,48,58,21,20,6,16,14,9,3,8,9,12,19,6,7,6,26,46,221,21,11,11,44,84,1,26,126,125,141,287,68,10,34,67,32,208,1,2,22,45,0,1,1,2,0,0,553,315
Fusobacteriaceae,1,0,9,3,0,0,5,2,0,16,0,12,1,0,1,31,3,0,4,1,8,1,5,3,12,93,975,3,0,0,0,1,7,1,2,0,0,5,14,35,2,2,2,6,7,2,2,1,1,22,2731,443,6,280,353,18,29,1,2,7,7,0,0,0,0,0,0,0,345
Leuconostocaceae,0,0,9,90,29,6,44,5,12,3,0,24,8,0,0,23,3,0,8,22,52,3,43,14,3,1,6,5,8,7,13,26,3,5,6,13,1,4,17,177,13,5,56,94,565,1,137,1228,819,483,49,19,3,0,45,9,16,0,0,7,9,0,0,0,0,0,0,391,860
Entomoplasmataceae,0,0,10,6,15,1,0,2,3,30,0,71,6,0,1,0,3,0,10,113,63,38,185,260,3,1,3,1,0,0,2,75,6,4,9,14,19,71,21,95,4,9,2,7,542,1,0,18,4,0,148,65,3,26,62,38,1307,0,0,417,1460,0,2,0,0,0,0,0,5
Phormidiaceae,51,0,240,190,1343,183,124,154,39,112,1,80,18,0,4,82,24,0,99,384,149,26,2,6,9,8,19,3,2,3,4,3,2,57,9,26,65,266,59,109,8,0,2,36,48,1,2,32,62,12,5,1,2,2,3,5,4,1,0,7,9,1,0,0,0,0,0,889,83
Actinomycetaceae,5,1,31,38,162,35,20,23,10,25,0,24,11,0,10,15,9,0,16,47,38,10,2,7,4,4,5,11,19,0,10,41,3,1,4,6,9,37,39,138,15,6,13,21,65,1,14,213,621,106,6,14,1,14,21,11,12,0,0,24,44,0,0,1,0,0,1,211,2699
Micromonosporaceae,1,0,20,29,83,22,21,4,16,30,1,22,15,2,0,37,14,0,12,34,15,6,7,7,3,2,2,8,6,2,14,19,4,4,7,6,4,11,26,367,15,7,35,43,688,1,76,813,885,379,8,10,3,8,11,5,19,0,1,5,3,0,0,1,0,0,0,408,589
Aeromonadaceae,0,0,0,3,19,9,12,81,108,469,0,148,101,2,385,12,3,2,1,3,2,0,5,1,6,1,8,4,1,2,1,8,8,0,1,0,0,3,7,133,148,110,84,541,140,0,799,120,4,0,213,88,4,95,408,208,48,3,0,6,15,0,0,0,0,1,0,88,45
Ectothiorhodospiraceae,2,0,3,13,42,15,24,34,18,35,0,89,62,0,46,88,3,0,12,17,56,14,15,13,8,9,29,49,39,27,43,34,16,4,6,16,12,46,64,489,102,32,34,267,440,3,90,192,364,319,88,49,39,63,43,146,86,1,4,92,97,0,3,4,2,0,2,166,86
Mycoplasmataceae,5,0,38,56,74,31,26,18,16,18,5,47,17,0,5,16,4,0,26,46,49,17,26,44,8,4,22,9,5,9,5,37,8,17,3,27,23,144,72,128,70,41,120,222,202,0,132,720,290,432,78,42,4,18,25,18,175,0,4,82,231,0,0,0,0,0,0,81,82
Conexibacteraceae,0,0,0,23,13,5,0,0,5,0,0,0,0,0,0,0,2,0,6,7,7,3,0,0,0,0,0,3,1,2,12,4,0,0,0,1,0,0,4,19,0,0,40,42,169,0,136,882,1069,560,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,504,459
Piscirickettsiaceae,4,0,19,31,90,35,42,58,17,113,1,50,39,2,17,32,9,0,28,48,102,27,35,46,42,20,28,22,28,7,17,7,44,23,18,24,22,129,125,821,104,46,11,43,84,1,69,89,53,75,98,44,42,98,127,72,136,4,3,63,156,0,1,2,2,0,0,57,31
Francisellaceae,18,1,34,31,235,39,55,108,22,73,2,28,8,8,8,38,11,0,47,83,153,31,27,19,48,20,34,0,2,2,1,8,50,28,36,33,45,168,141,897,85,21,13,49,61,2,14,19,11,7,112,54,43,86,83,133,82,2,3,114,131,0,0,0,1,1,0,0,13
Solirubrobacteraceae,0,0,4,13,6,1,2,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,6,5,3,0,0,0,0,0,0,0,39,0,0,13,7,0,0,27,642,784,544,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,756,551
Streptomycetaceae,0,0,5,26,51,9,7,8,8,29,0,17,6,0,2,9,4,1,5,16,6,1,7,3,2,1,3,7,3,5,10,10,3,0,3,5,2,6,21,125,37,22,47,107,117,0,44,277,469,227,64,56,11,79,183,43,33,0,2,13,13,0,0,0,0,1,1,282,513
Thermogemmatisporaceae,33,1,91,127,811,120,73,99,18,85,3,87,28,2,7,78,6,1,46,236,104,19,2,2,6,13,14,9,4,1,8,3,2,42,3,16,38,142,67,55,14,7,4,45,73,0,10,41,88,16,3,6,6,3,10,4,4,1,0,9,15,0,0,1,0,0,0,87,33
Rhodobacteraceae,2,0,14,28,91,6,44,29,17,15,0,12,14,0,3,30,4,0,10,15,28,5,4,5,10,6,13,11,7,9,9,20,8,3,1,15,5,11,19,99,29,8,17,112,69,1,52,388,482,227,188,37,6,25,163,58,18,0,1,33,20,1,0,0,0,0,1,144,246
Cellulomonadaceae,0,1,2,23,21,1,0,0,1,0,0,1,0,0,0,5,1,0,2,18,7,2,1,1,0,1,0,6,8,6,13,11,0,2,4,3,0,0,7,51,3,1,9,27,31,0,60,537,919,803,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,174,121
Alcaligenaceae,2,0,0,0,4,1,0,2,3,0,0,1,2,0,0,2,0,0,3,10,1,0,3,0,3,20,178,0,1,0,0,9,2,0,1,2,1,2,3,77,73,2,8,6,38,1,11,150,171,82,818,434,3,12,53,76,19,1,1,118,383,0,0,0,0,0,0,34,52
Thermoanaerobacteraceae,0,0,1,13,30,5,12,5,13,13,0,6,2,0,3,3,6,0,8,9,8,2,5,6,8,7,7,10,2,4,25,9,6,3,4,3,3,8,17,70,4,5,7,14,29,0,56,177,352,204,7,5,3,1,7,6,7,0,1,2,9,0,1,1,1,0,0,922,691
Burkholderiaceae,0,0,3,2,16,3,7,19,3,33,1,14,5,2,3,5,2,0,12,9,14,3,11,10,4,14,44,2,2,4,2,2,13,2,3,5,4,18,16,99,74,44,4,18,31,0,21,376,473,106,134,59,6,11,47,79,96,1,3,251,288,1,0,0,1,0,1,113,155
Dietziaceae,0,0,15,59,112,5,60,0,8,5,0,4,4,0,7,142,23,0,7,32,29,0,1,7,4,0,2,10,10,10,2,28,3,5,8,4,4,4,4,317,1,1,36,19,1303,0,15,108,138,54,64,12,0,2,8,1,2,0,0,1,0,0,0,0,0,0,0,16,37
Thermicanaceae,4,1,59,144,265,73,104,34,39,128,0,99,21,0,8,5,21,0,46,80,40,20,24,25,6,4,15,8,2,1,2,9,4,2,4,10,7,58,40,219,53,26,7,46,43,0,18,133,152,66,32,19,8,32,90,17,233,0,3,32,55,0,0,0,0,0,1,19,25
Methylocystaceae,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,0,1,0,6,5,4,0,0,0,0,0,0,0,25,0,0,13,9,0,0,99,781,802,311,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175,354
Polyangiaceae,0,0,0,4,9,1,1,2,1,0,0,1,0,0,0,0,0,0,2,2,4,1,0,0,0,1,2,2,1,3,11,0,0,0,0,0,0,3,2,90,0,1,0,5,1,1,12,441,596,528,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,552,275
Rhodocyclaceae,0,0,2,1,13,4,1,4,3,7,2,11,1,0,1,3,1,0,2,1,5,1,0,3,3,6,16,1,0,0,0,6,3,2,2,2,2,6,16,51,29,23,7,12,27,0,16,391,424,182,15,10,5,8,12,26,39,0,2,97,114,0,0,0,2,0,0,540,286
Crenotrichaceae,5,0,1,2,4,13,20,16,19,38,0,4,3,1,3,11,7,1,21,8,108,25,21,17,37,34,31,2,2,5,2,4,40,15,23,25,22,79,190,502,58,21,8,12,33,0,10,8,6,4,140,59,48,48,98,91,140,2,4,100,161,0,0,0,0,0,0,3,7
