Wohlfahrtiimonas chitiniclastica,6,0,5,18,32,131,6,87,94,2259,2,173,2,1,0,2,2,0,2,0,67,5,17,0,129,565,1726,0,0,0,0,158,118,26,182,1,9,2,11,1144,71,3,10,2,64,1,3,23,22,0,4908,984,18,437,1013,2079,44,1,4,2728,1197,0,0,0,0,0,0,1,27
Oxalobacter vibrioformis,0,0,1,1,17,0,1,0,71,12,0,22,95,0,2,4,56,0,331,18,8,1,0,20,7,32,238,1,0,1,0,7,4,2,0,0,0,2,4,180,475,60,3,26,105,0,41,128,148,146,4398,1455,1,77,394,1639,619,0,4,4500,4400,0,0,0,0,1,1,138,108
Clostridium thermoalcaliphilum,13,2,882,3592,6763,2519,918,515,682,2517,2,486,16,2,1,5,158,0,332,130,47,4,1,1,4,7,3,3,2,1,0,0,11,1,3,2,2,8,6,14,5,11,4,16,41,1,2,3,0,3,7,10,10,15,2,6,1,2,1,10,12,2,0,0,0,0,0,1,19
Propionibacterium humerusii,3,0,26,15,286,64,68,16,120,180,0,262,243,0,50,255,32,0,7,77,34,9,14,17,12,5,3,21,34,14,45,74,26,14,62,27,18,92,196,1249,5,1,230,149,5346,1,888,3234,1879,1963,18,3,3,14,86,22,42,0,0,2,1,0,0,0,0,0,0,96,288
Carnobacterium mobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,5,130,1411,1,0,0,6307,5654,2301,679,610,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,2,0,0,0,0,0,0,1,0
Flavobacterium terrigena,0,0,2,0,5,0,0,1,2,1,1,12,277,0,0,0,1,0,2,5,0,2,0,0,0,0,28,0,1,2,0,0,0,0,1,1,1,3,27,218,1658,1454,4226,8587,355,0,3,0,1,0,11,11,0,0,1,1,1,0,0,12,103,0,0,0,0,0,0,32,3
Pseudomonas migulae,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,321,2785,558,0,9184,3814,43,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,10
Pseudomonas lutea,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,1,0,0,0,0,1,0,0,0,3,2,1,387,148,175,0,2541,2124,8,15,3,1,1,0,2,0,0,1,1,5,39,0,0,0,0,0,0,7793,1421
Brochothrix thermosphacta,1,0,3,11,46,6,17,5,29,44,0,1443,9162,0,1645,19,4,0,2,9,12,1,3,52,0,0,0,807,872,202,11,4,0,0,1,5,2,6,21,48,10,6,1,8,13,0,0,5,0,1,0,2,6,2,12,3,15,0,0,7,22,0,0,0,0,0,0,8,16
Vagococcus carniphilus,0,0,12,69,249,43,34,45,27,48,0,53,6,0,0,4,57,0,400,259,245,12,51,15,24,6,11,0,0,0,0,0,62,119,217,205,22,138,26,7605,48,7,0,0,1,0,0,1,20,0,275,96,17,387,1070,190,1860,0,0,75,459,0,0,0,0,0,0,0,13
Helcococcus ovis,967,9,1515,8263,2072,615,554,108,9,13,0,0,0,0,0,0,1,0,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111,1,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,19
Morganella psychrotolerans,1,0,18,0,23,8,40,170,150,1564,0,450,78,1,1,1,0,0,0,0,4,0,17,1,13,4,3,0,1,0,0,272,28,9,6,0,7,35,41,1876,2132,3165,201,130,56,0,6,35,0,0,161,48,4,420,2604,100,255,0,1,17,51,0,0,0,0,0,0,0,2
Providencia heimbachae,0,0,0,0,0,0,2,5,4,140,0,1,13,0,0,0,0,0,0,11,0,0,1,0,3,1,17,0,0,0,0,0,4,0,0,0,0,1,0,456,3264,2277,21,9,202,0,0,11,21,6,24,25,0,67,87,167,10,0,1,1300,5862,0,0,0,0,0,0,0,14
Pseudomonas fragi,0,0,2,4,22,1,2,1,0,4,0,11,353,0,490,432,0,0,0,6,0,1,4,6,0,2,2,3161,2455,2017,714,639,0,0,0,0,0,0,0,22,4,48,100,27,609,0,2,17,26,11,0,2,0,0,1,2,1,0,0,38,1012,0,0,0,0,0,0,67,11
Yersinia ruckeri,0,0,0,0,0,1,3,25,12,137,0,28,109,0,240,0,0,1,1,0,0,0,9,1,5,1,2,1,3,16,0,0,0,0,0,0,0,2,0,1321,90,387,835,5930,1687,0,666,49,1,0,25,17,1,1,120,2,29,0,0,0,6,0,0,0,0,0,0,31,2
Enterobacter soli,0,0,3,0,9,62,41,2256,912,4553,0,950,360,0,459,2,0,0,1,2,1,0,0,1,1,5,22,9,6,1,0,3,0,1,0,0,0,0,2,255,12,25,6,18,366,0,712,42,2,2,152,26,0,2,58,1,3,0,0,0,3,0,0,1,0,0,0,20,5
Ignatzschineria ureiclastica,9,0,14,15,16,68,275,843,268,1716,2,153,15,6,13,18,184,3,1008,38,256,129,347,247,170,55,110,10,9,5,4,26,224,113,124,97,103,274,278,1544,93,32,24,74,149,2,4,21,9,9,364,154,78,241,498,263,155,3,2,110,153,0,1,2,1,0,2,3,37
Providencia rettgeri,13,0,0,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,142,0,0,0,0,0,0,0,0,0,0,1,0,50,3,0,0,0,1,0,0,1,0,2,6079,4491,17,41,18,17,3,0,0,12,18,0,0,0,0,0,0,0,0
Carnobacterium funditum,1,0,16,62,393,120,161,94,108,435,0,879,651,0,419,55,0,0,0,2,3,3,45,271,0,0,0,2770,2780,764,542,251,0,0,0,1,1,5,1,5,0,5,1,1,2,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stenotrophomonas koreensis,0,0,0,0,0,0,2,1,1,3,0,3,3,0,0,0,0,0,2,2,8,0,0,0,3,0,3,0,1,0,1,0,2,1,0,0,1,4,28,51,25,54,271,6511,3819,0,0,13,10,11,5,2,0,0,1,1,1,0,0,1,4,0,0,0,0,0,0,1,1
Peptoniphilus olsenii,212,2,670,779,587,342,1854,243,181,114,1,37,5,0,0,1,63,0,604,2405,237,12,52,5,55,24,83,0,0,0,0,0,143,116,34,75,39,102,61,536,3,0,8,1,29,0,0,4,1,1,215,56,32,69,20,3,49,1,0,2,1,1,0,0,0,0,0,0,8
Serratia entomophila,0,0,0,2,0,1,20,51,38,348,0,122,277,0,142,3,0,1,0,5,0,0,5,1,2,1,6,0,4,15,2,20,0,0,0,0,0,0,12,517,454,434,266,2787,743,1,2786,208,5,3,68,26,2,4,102,5,17,0,0,2,21,0,1,0,1,0,0,62,187
Carnobacterium inhibens,4,0,14,55,376,112,139,60,75,338,0,624,631,1,268,56,0,0,6,9,27,11,66,200,2,2,1,1970,1947,496,362,171,3,1,1,3,4,12,29,40,29,39,59,18,11,0,1,5,3,11,4,5,2,3,7,1,11,0,0,5,18,0,0,0,1,0,0,7,6
Pseudochrobactrum kiredjianiae,0,0,21,324,191,3,8,9,57,5,0,8,2,0,0,0,0,0,4,126,474,1,7,8,1,15,321,0,0,2,0,229,3,5,14,37,0,7,5,1195,13,33,49,15,2,0,4,203,205,30,1338,675,1,76,1524,266,779,1,1,6,26,0,0,0,0,0,0,0,1
