Serratia,0,0,0,2,0,1,20,53,41,352,0,123,279,0,143,3,0,1,0,5,0,0,5,1,2,1,6,0,4,15,2,26,0,0,0,0,0,0,12,522,457,435,266,2797,750,1,2800,209,5,3,70,26,2,4,103,5,17,0,0,2,21,0,1,0,1,0,0,62,188
Rhodoplanes,0,0,4,22,17,3,4,6,4,11,1,28,4,0,1,0,2,0,5,5,12,0,17,10,0,1,3,3,8,1,20,12,1,2,0,1,0,3,6,146,61,10,20,25,79,2,186,2521,2215,1251,29,22,9,18,4,34,14,0,0,19,16,0,0,0,0,0,0,1111,1614
Microbacterium,2,0,39,57,138,13,9,11,31,14,0,18,16,0,0,22,7,0,2,24,22,3,15,5,3,0,9,6,16,10,8,25,2,2,4,11,1,11,30,443,13,61,86,55,633,3,418,2672,3018,830,63,11,1,8,20,9,90,0,0,50,72,0,0,0,0,0,1,164,210
Comamonas,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,1,0,29,2568,0,0,0,0,6,0,0,1,0,0,0,0,7,30,4,356,7,0,1,1,9,11,9,4334,1970,0,3,9,0,0,0,0,4,38,0,0,0,0,0,0,9,9
Streptococcus,5,0,18,41,127,9,14,15,5,8,0,31,9,0,1,50,11,0,15,15,17,9,10,9,13,0,1,21,13,20,28,69,3,3,8,5,4,18,26,1033,38,13,86,41,885,0,57,974,360,2195,53,24,5,26,82,18,26,3,2,17,38,0,1,0,0,0,0,287,2427
Methylobacterium,3,0,275,178,533,41,79,18,13,14,0,6,7,0,3,5,3,0,18,230,105,6,72,28,10,5,2,15,5,21,17,133,11,8,29,6,7,26,24,1261,8,12,106,152,123,1,438,784,1166,818,30,10,2,12,17,7,29,0,0,6,6,0,0,0,1,0,0,326,913
Geobacillus,7,0,207,745,882,266,518,108,229,812,0,68,13,1,2,3,51,0,426,66,24,27,20,14,14,12,12,1,4,1,3,2,10,4,3,7,1,8,13,88,24,11,4,9,5,1,8,63,16,29,106,34,3,112,797,24,1469,1,1,32,49,0,1,0,0,0,0,25,12
Marinomonas,0,0,4,7,5,3,15,26,6,28,0,60,108,4,95,128,8,0,13,17,42,6,16,13,14,54,75,102,105,126,78,51,21,17,8,11,11,43,95,277,145,55,78,436,421,3,508,211,30,30,867,352,26,222,75,1256,94,1,2,289,208,1,1,7,6,0,1,314,49
Hydrocarboniphaga,11,3,199,749,1314,674,178,121,123,406,0,136,77,2,31,52,63,0,122,57,77,9,21,32,29,30,47,32,40,21,30,18,38,11,15,21,17,82,163,454,60,36,24,141,273,6,92,285,107,85,81,45,30,46,53,60,72,2,5,84,125,2,4,0,1,0,0,87,29
Arthrobacter,3,0,11,65,280,4,4,15,124,2,0,1,14,0,0,5,0,0,2,5,32,1,27,26,4,0,1,59,87,14,30,307,1,0,3,2,2,8,24,1396,73,371,1176,2017,357,0,2,79,91,45,6,2,1,1,9,1,49,0,0,15,344,0,0,0,0,0,0,53,54
Heliorestis,106,2,307,259,2130,317,199,309,69,195,0,194,55,5,21,184,42,0,140,536,285,56,12,6,27,43,41,11,13,5,8,8,8,117,15,40,135,494,263,127,5,6,11,16,84,3,10,34,20,24,36,20,12,8,8,7,10,2,1,5,24,0,0,1,0,0,0,40,27
Thiothrix,7,1,23,47,90,65,95,326,99,735,1,60,25,3,11,14,61,0,390,20,109,24,138,81,56,45,110,8,2,3,0,12,68,33,41,44,38,159,319,1296,102,49,58,233,164,2,12,45,28,19,348,91,35,93,211,199,119,4,5,308,190,0,1,0,0,0,1,15,22
Pseudoxanthomonas,0,0,1,0,6,0,0,1,0,1,0,2,0,0,0,0,0,0,1,5,4,0,0,0,0,0,17,0,2,2,0,0,0,1,0,0,0,1,21,25,4,5,65,1099,1324,0,18,837,2413,1045,1,7,1,1,0,1,1,0,0,0,3,0,0,0,0,0,0,7,1
Lewinella,0,0,1,1,1,0,2,0,1,4,0,6,181,1,1,3,2,2,6,7,8,1,1,3,4,3,26,5,5,0,3,0,2,2,2,2,0,19,50,142,684,706,1160,3159,149,0,21,9,19,18,20,11,2,12,4,4,6,0,3,17,82,0,0,0,0,0,0,147,17
Mycobacterium,0,0,0,31,2,0,6,5,6,2,0,4,0,0,0,10,2,0,4,6,10,0,1,4,2,2,3,3,11,6,31,52,2,1,1,1,0,4,1,218,2,0,98,147,50,2,267,1791,2531,759,4,11,0,3,12,2,15,0,0,0,1,0,0,0,0,0,0,272,244
Soehngenia,19,0,165,197,75,37,387,149,28,99,0,4,3,0,0,0,6,0,45,207,32,2,39,20,14,26,301,0,0,0,0,3,10,7,68,95,3,22,137,2171,11,0,35,3,5,0,1,9,8,1,141,44,8,108,196,110,1406,0,0,10,16,0,0,0,0,0,0,1,8
Luteimonas,0,0,0,4,15,4,2,3,2,6,0,11,16,0,3,8,0,0,3,16,9,3,1,1,2,1,2,10,11,3,4,2,2,0,1,2,1,5,19,81,17,9,121,2326,2779,0,40,122,188,405,4,11,8,6,3,7,6,0,0,12,13,0,1,0,0,0,0,40,40
Alkalibacterium,0,0,5,7,27,14,10,15,6,12,1,19,11,0,4,6,7,1,8,18,25,16,13,18,5,1,1,6,17,5,3,30,1,2,7,10,1,32,30,106,19,10,10,21,44,0,9,137,46,122,75,15,7,78,252,92,4620,0,0,16,134,0,1,0,0,0,0,11,59
Legionella,13,1,14,38,100,45,59,79,43,78,1,56,13,3,17,20,6,1,22,32,58,19,19,16,12,18,20,11,10,2,4,12,12,7,13,7,13,65,40,721,265,80,54,158,323,1,24,557,1208,281,284,132,76,117,87,254,156,1,1,171,225,0,1,1,2,0,0,28,59
Bradyrhizobium,1,0,4,16,29,3,2,1,5,5,0,13,1,0,0,0,11,0,6,2,6,2,3,1,3,1,0,7,1,5,18,27,2,0,0,0,1,0,30,319,13,4,43,72,151,1,125,1345,1281,1080,10,8,6,5,2,4,8,0,0,5,6,0,0,1,0,0,0,825,744
Cohnella,38,1,175,62,62,11,21,8,13,11,0,11,8,0,1,4,5,1,8,14,31,9,13,23,122,11,22,9,9,13,31,8,65,3,35,8,4,13,35,237,11,9,2,25,104,0,47,566,477,326,34,4,3,12,42,7,86,0,0,6,14,0,0,0,0,0,0,979,2219
